Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,1,1,2,"1, 4, 5, 6, 7, 9,10,11,13,18","2, 3, 8,12,14,15,16,17,19,20",1500,1500,78.46,88.618,1421.54,1411.382,3000,2832.922,1416.461,10,10,"0,21,63,97,114,156,223.1,282.7,320.9,344.3,392.3","0,53,95,119,142,190,264.8,291.6,352.7,385.09,443.09"
1,2,1,3,"1, 2, 5, 6, 7, 9,10,11,13,16,17,18","3, 4, 8,12,14,15,19,20",1800,1200,113.4,65.118,1686.6,1134.882,3000,2821.482,1410.741,12,8,"0,97,159,193,210,252,319.1,378.7,416.9,466.1,492.9,519,567","0,67,121,145,168,216,265.2,297.59,325.59"
1,3,1,4,"1, 2, 3, 6, 7, 8,10,12,14,15,19,20","4, 5, 9,11,13,16,17,18",1800,1200,126.818,50.36,1673.182,1149.64,3000,2822.822,1411.411,12,8,"0,97,150,188,205,265,337.5,402.5,425.5,473.5,522.7,555.09,634.09","0,42,54,74.5,112.7,161.9,188.7,214.8,251.8"
1,4,1,5,"1, 2, 3, 4, 9,10,11,13,15,19,20","5, 6, 7, 8,12,14,16,17,18",1650,1350,142.698,50.08,1507.302,1299.92,3000,2807.222,1403.611,11,9,"0,97,150,217,271,338.1,397.7,435.9,552.9,602.1,634.49,713.49","0,34,51,111,135,158,185.5,212.3,238.4,250.4"
1,5,1,6,"1, 2, 3, 4, 5, 9,10,11,13,14,15,19,20","6, 7, 8,12,16,17,18",1950,1050,142.698,44.46,1807.302,1005.54,3000,2812.842,1406.421,13,7,"0,97,150,217,259,271,338.1,397.7,435.9,504.9,552.9,602.1,634.49,713.49","0,17,77,101,123.4,150.2,176.3,222.3"
1,6,1,7,"1, 2, 3, 4, 5, 6, 9,10,11,13,14,15,19,20","7, 8,12,16,17,18",2100,900,153.098,42.26,1946.902,857.74,3000,2804.642,1402.321,14,6,"0,97,150,217,259,293,323,390.1,449.7,487.9,556.9,604.9,654.1,686.49,765.49","0,60,84,106.4,133.2,159.3,211.3"
1,7,1,8,"1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17,18,19,20","8,12,14,15",2400,600,163.478,29.4,2236.522,570.6,3000,2807.122,1403.561,16,4,"0,97,150,217,259,293,310,352,419.1,478.7,516.9,566.1,592.9,619,706,738.39,817.39","0,24,47,95,147"
1,8,1,9,"1, 4, 8,12,16,17,18","9, 2, 3, 5, 6, 7,10,11,13,14,15,19,20",1050,1950,44.46,123.078,1005.54,1826.922,3000,2832.462,1416.231,7,13,"0,21,75,99,121.4,148.2,174.3,222.3","0,56,109,160,194,211,238,297.6,335.8,404.8,452.8,502,534.39,615.39"
1,9,1,10,"1, 4, 5, 6, 7, 9,11,13,16,17,18","10, 2, 3, 8,12,14,15,19,20",1650,1350,72.96,65.958,1577.04,1284.042,3000,2861.082,1430.541,11,9,"0,21,63,97,114,156,176.5,214.7,263.9,290.7,316.8,364.8","0,32,85,127,151,174,222,271.2,303.59,329.79"
1,10,1,11,"1, 2, 6, 7, 8,12,16,17,18","11, 3, 4, 5, 9,10,13,14,15,19,20",1350,1650,70.06,123.618,1279.94,1526.382,3000,2806.322,1403.161,9,11,"0,97,126,143,203,227,249.4,276.2,302.3,350.3","0,60,127,169,181,248.1,340.1,409.1,457.1,506.3,538.69,618.09"
1,11,1,12,"1, 4, 5, 9,11,13,16,17,18","12, 2, 3, 6, 7, 8,10,14,15,19,20",1350,1650,56.76,110.218,1293.24,1539.782,3000,2833.022,1416.511,9,11,"0,21,63,75,95.5,133.7,182.9,209.7,235.8,283.8","0,80,133,171,188,248,320.5,362.5,410.5,459.7,492.09,551.09"
1,12,1,13,"1, 4, 5, 6,10,12,14,15,16,17,19,20","13, 2, 3, 7, 8, 9,11,18",1800,1200,109.018,74.72,1690.982,1125.28,3000,2816.262,1408.131,12,8,"0,21,63,97,135,200,223,271,345.8,372.6,433.7,466.09,545.09","0,78,131,152,212,290,310.5,350.2,373.6"
1,13,1,14,"1, 4, 5, 9,11,13,16,17,18","14, 2, 3, 6, 7, 8,10,12,15,19,20",1350,1650,56.76,109.418,1293.24,1540.582,3000,2833.822,1416.911,9,11,"0,21,63,75,95.5,133.7,182.9,209.7,235.8,283.8","0,58,111,149,166,226,298.5,363.5,423.5,472.7,505.09,547.09"
1,14,1,15,"1, 2, 6, 7, 8,10,11,13,16,17,18","15, 3, 4, 5, 9,12,14,19,20",1650,1350,104.68,67.358,1545.32,1282.642,3000,2827.962,1413.981,11,9,"0,97,126,143,203,275.5,335.1,373.3,422.5,449.3,475.4,523.4","0,36,103,145,157,212,235,287.4,319.79,336.79"
1,15,1,16,"1, 4, 5, 6, 7, 9,10,11,13,18","16, 2, 3, 8,12,14,15,17,19,20",1500,1500,78.46,100.478,1421.54,1399.522,3000,2821.062,1410.531,10,10,"0,21,63,97,114,156,223.1,282.7,320.9,344.3,392.3","0,72,125,167,191,214,262,339.8,400.9,433.29,502.39"
1,16,1,17,"1, 4, 5, 6, 7,10,12","17, 2, 3, 8, 9,11,13,14,15,16,18,19,20",1050,1950,45.4,183.898,1004.6,1766.102,3000,2770.702,1385.351,7,13,"0,21,63,97,114,141,206,227","0,49,102,144,222,242.5,280.7,349.7,397.7,472.5,733.5,820.5,852.89,919.49"
1,17,1,18,"1, 4, 5, 6, 7, 8,12,14,15,16","18, 2, 3, 9,10,11,13,17,19,20",1500,1500,74.36,114.118,1425.64,1385.882,3000,2811.522,1405.761,10,10,"0,21,63,97,114,174,198,221,269,343.8,371.8","0,74,127,184,251.1,310.7,348.9,388.3,449.4,481.79,570.59"
1,18,1,19,"1, 4, 8, 9,11,13,16,17,18","19, 2, 3, 5, 6, 7,10,12,14,15,20",1350,1650,72.36,79.486,1277.64,1570.514,3000,2848.154,1424.077,9,11,"0,21,75,153,173.5,211.7,260.9,287.7,313.8,361.8","0,30,83,134,168,185,212,277,300,348,365.03,397.43"
1,19,1,20,"1, 4, 5, 9,10,11,13,16,17,18","20, 2, 3, 6, 7, 8,12,14,15,19",1500,1500,78,80.518,1422,1419.482,3000,2841.482,1420.741,10,10,"0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390","0,58,111,149,166,226,250,273,321,370.2,402.59"
1,20,2,1,"2, 3, 6, 7, 8,12,14,15,19,20","1, 4, 5, 9,10,11,13,16,17,18",1500,1500,80.518,78,1419.482,1422,3000,2841.482,1420.741,10,10,"0,53,91,108,168,192,215,263,312.2,344.59,402.59","0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390"
1,21,2,3,"2, 7, 8,12,14,15,19,20","3, 1, 4, 5, 6, 9,10,11,13,16,17,18",1200,1800,65.918,102.2,1134.082,1697.8,3000,2831.882,1415.941,8,12,"0,35,95,119,142,190,239.2,271.59,329.59","0,55,76,118,152,182,249.1,308.7,346.9,396.1,422.9,449,511"
1,22,2,4,"2, 3, 8,12,14,15,19,20","4, 1, 5, 6, 7, 9,10,11,13,16,17,18",1200,1800,65.918,93.4,1134.082,1706.6,3000,2840.682,1420.341,8,12,"0,53,95,119,142,190,239.2,271.59,329.59","0,21,70,104,121,163,230.1,289.7,327.9,377.1,403.9,430,467"
1,23,2,5,"2, 3, 9,10,11,13,14,15,19,20","5, 1, 4, 6, 7, 8,12,16,17,18",1500,1500,106.298,66.06,1393.702,1433.94,3000,2827.642,1413.821,10,10,"0,53,110,177.1,236.7,274.9,343.9,391.9,441.1,473.49,531.49","0,49,70,142,159,219,243,265.4,292.2,318.3,330.3"
1,24,2,6,"2, 3, 8, 9,11,13,14,15,19,20","6, 1, 4, 5, 7,10,12,16,17,18",1500,1500,97.658,77.46,1402.342,1422.54,3000,2824.882,1412.441,10,10,"0,53,95,173,193.5,231.7,300.7,348.7,397.9,430.29,488.29","0,70,91,133,174,201,266,288.4,315.2,341.3,387.3"
1,25,2,7,"2, 3, 8, 9,11,13,16,17,18,19","7, 1, 4, 5, 6,10,12,14,15,20",1500,1500,90.16,78.206,1409.84,1421.794,3000,2831.634,1415.817,10,10,"0,53,95,173,193.5,231.7,280.9,307.7,333.8,420.8,450.8","0,63,84,126,160,198,263,286,334,351.03,391.03"
1,26,2,8,"2, 3, 6, 7,10,12,14,15,19,20","8, 1, 4, 5, 9,11,13,16,17,18",1500,1500,82.118,68.16,1417.882,1431.84,3000,2849.722,1424.861,10,10,"0,53,91,108,135,200,223,271,320.2,352.59,410.59","0,33,54,96,108,128.5,166.7,215.9,242.7,268.8,340.8"
1,27,2,9,"2, 3, 6, 7, 8,12,14,15,19,20","9, 1, 4, 5,10,11,13,16,17,18",1500,1500,80.518,82.08,1419.482,1417.92,3000,2837.402,1418.701,10,10,"0,53,91,108,168,192,215,263,312.2,344.59,402.59","0,61,82,124,191.5,251.1,289.3,338.5,365.3,391.4,410.4"
1,28,2,10,"2, 3, 6, 7, 8,12,14,15,19","10, 1, 4, 5, 9,11,13,16,17,18,20",1350,1650,68.44,87.154,1281.56,1562.846,3000,2844.406,1422.203,9,11,"0,53,91,108,168,192,215,263,312.2,342.2","0,85,106,148,160,180.5,218.7,267.9,294.7,320.8,409.57,435.77"
1,29,2,11,"2, 3, 8, 9,13,14,15,19,20","11, 1, 4, 5, 6, 7,10,12,16,17,18",1350,1650,90.938,79.8,1259.062,1570.2,3000,2829.262,1414.631,9,11,"0,53,95,173,198.1,267.1,315.1,364.3,396.69,454.69","0,78,99,141,175,192,219,284,306.4,333.2,359.3,399"
1,30,2,12,"2, 3, 8, 9,11,13,18,19,20","12, 1, 4, 5, 6, 7,10,14,15,16,17",1350,1650,86.498,79.52,1263.502,1570.48,3000,2833.982,1416.991,9,11,"0,53,95,173,193.5,231.7,255.1,342.1,374.49,432.49","0,21,42,84,118,135,162,204,252,326.8,353.6,397.6"
1,31,2,13,"2, 3, 6, 7, 8,12,14,15,16,17,19,20","13, 1, 4, 5, 9,10,11,18",1800,1200,103.218,67.16,1696.782,1132.84,3000,2829.622,1414.811,12,8,"0,53,91,108,168,192,215,263,337.8,364.6,425.7,458.09,516.09","0,71,92,134,146,213.1,272.7,312.4,335.8"
1,32,2,14,"2, 3, 5, 6, 7, 9,10,11,13,16,17,18,19","14, 1, 4, 8,12,15,20",1950,1050,116.2,52.206,1833.8,997.794,3000,2831.594,1415.797,13,7,"0,53,104,138,155,197,264.1,323.7,361.9,411.1,437.9,464,551,581","0,43,64,118,142,202,219.03,261.03"
1,33,2,15,"2, 3, 9,10,11,13,16,17,18,19","15, 1, 4, 5, 6, 7, 8,12,14,20",1500,1500,98.8,71.718,1401.2,1428.282,3000,2829.482,1414.741,10,10,"0,53,110,177.1,236.7,274.9,324.1,350.9,377,464,494","0,79,100,142,176,193,253,277,300,341.59,358.59"
1,34,2,16,"2, 3, 6, 7, 8,12,17,18,19,20","16, 1, 4, 5, 9,10,11,13,14,15",1500,1500,87.898,91.94,1412.102,1408.06,3000,2820.162,1410.081,10,10,"0,53,91,108,168,192,236,262.1,349.1,381.49,439.49","0,28,49,91,103,170.1,229.7,267.9,336.9,384.9,459.7"
1,35,2,17,"2, 3, 8,12,14,15,19,20","17, 1, 4, 5, 6, 7, 9,10,11,13,16,18",1200,1800,65.918,142.44,1134.082,1657.56,3000,2791.642,1395.821,8,12,"0,53,95,119,142,190,239.2,271.59,329.59","0,55,76,118,152,169,211,278.1,337.7,375.9,425.1,686.1,712.2"
1,36,2,18,"2, 3, 6, 7, 8,10,11,12,14,15,19,20","18, 1, 4, 5, 9,13,16,17",1800,1200,115.738,50.04,1684.262,1149.96,3000,2834.222,1417.111,12,8,"0,53,91,108,168,240.5,300.1,368.1,391.1,439.1,488.3,520.69,578.69","0,48,69,111,123,148.1,197.3,224.1,250.2"
1,37,2,19,"2, 3, 5, 6, 7, 9,10,11,13,16,17,18","19, 1, 4, 8,12,14,15,20",1800,1200,107.6,62.886,1692.4,1137.114,3000,2829.514,1414.757,12,8,"0,53,104,138,155,197,264.1,323.7,361.9,411.1,437.9,464,538","0,95,116,170,194,217,265,282.03,314.43"
1,38,2,20,"2, 3, 6, 7, 8,12,14,15,19","20, 1, 4, 5, 9,10,11,13,16,17,18",1350,1650,68.44,101.954,1281.56,1548.046,3000,2829.606,1414.803,9,11,"0,53,91,108,168,192,215,263,312.2,342.2","0,79,100,142,154,221.1,280.7,318.9,368.1,394.9,421,509.77"
1,39,3,1,"3, 4, 5, 7, 8,10,12,14,15,19,20","1, 2, 6, 9,11,13,16,17,18",1650,1350,105.618,72.96,1544.382,1277.04,3000,2821.422,1410.711,11,9,"0,67,109,150,210,282.5,347.5,370.5,418.5,467.7,500.09,528.09","0,97,126,156,176.5,214.7,263.9,290.7,316.8,364.8"
1,40,3,2,"3, 4, 5, 7, 9,10,11,13,14,15,19,20","2, 1, 6, 8,12,16,17,18",1800,1200,116.698,82.86,1683.302,1117.14,3000,2800.442,1400.221,12,8,"0,67,109,150,192,259.1,318.7,356.9,425.9,473.9,523.1,555.49,583.49","0,97,167,241,265,287.4,314.2,340.3,414.3"
1,41,3,4,"3, 8,12,14,15,19,20","4, 1, 2, 5, 6, 7, 9,10,11,13,16,17,18",1050,1950,49.318,115.4,1000.682,1834.6,3000,2835.282,1417.641,7,13,"0,42,66,89,137,186.2,218.59,246.59","0,21,118,180,214,231,273,340.1,399.7,437.9,487.1,513.9,540,577"
1,42,3,5,"3, 9,10,11,13,14,15,19,20","5, 1, 2, 4, 6, 7, 8,12,16,17,18",1350,1650,89.698,101.26,1260.302,1548.74,3000,2809.042,1404.521,9,11,"0,57,124.1,183.7,221.9,290.9,338.9,388.1,420.49,448.49","0,49,146,246,318,335,395,419,441.4,468.2,494.3,506.3"
1,43,3,6,"3, 4, 5, 8,10,12,14,15,19,20","6, 1, 2, 7, 9,11,13,16,17,18",1500,1500,98.818,90.16,1401.182,1409.84,3000,2811.022,1405.511,10,10,"0,67,109,176,248.5,313.5,336.5,384.5,433.7,466.09,494.09","0,70,167,202,244,264.5,302.7,351.9,378.7,404.8,450.8"
1,44,3,7,"3, 4, 5, 9,11,13,14,15,19,20","7, 1, 2, 6, 8,10,12,16,17,18",1500,1500,81.258,105.56,1418.742,1394.44,3000,2813.182,1406.591,10,10,"0,67,109,121,141.5,179.7,248.7,296.7,345.9,378.29,406.29","0,63,160,189,263,335.5,400.5,422.9,449.7,475.8,527.8"
1,45,3,8,"3, 4, 5, 6,10,11,12,14,15","8, 1, 2, 7, 9,13,16,17,18,19,20",1350,1650,83.12,102.118,1266.88,1547.882,3000,2814.762,1407.381,9,11,"0,67,109,143,181,240.6,308.6,331.6,379.6,415.6","0,33,130,165,207,232.1,281.3,308.1,334.2,421.2,453.59,510.59"
1,46,3,9,"3, 5, 6, 7,10,11,13,14,15,19,20","9, 1, 2, 4, 8,12,16,17,18",1650,1350,90.678,86.06,1559.322,1263.94,3000,2823.262,1411.631,11,9,"0,51,85,102,129,188.6,226.8,295.8,343.8,393,425.39,453.39","0,61,158,258,312,336,358.4,385.2,411.3,430.3"
1,47,3,10,"3, 4, 5, 9,11,13,17,18,19,20","10, 1, 2, 6, 7, 8,12,14,15,16",1500,1500,78.518,104.86,1421.482,1395.14,3000,2816.622,1408.311,10,10,"0,67,109,121,141.5,179.7,219.1,245.2,332.2,364.59,392.59","0,85,182,211,228,288,312,335,383,457.8,524.3"
1,48,3,11,"3, 6, 7, 8,10,12,14,15,19,20","11, 1, 2, 4, 5, 9,13,16,17,18",1500,1500,86.618,99.18,1413.382,1400.82,3000,2814.202,1407.101,10,10,"0,38,55,115,187.5,252.5,275.5,323.5,372.7,405.09,433.09","0,78,175,275,317,329,354.1,403.3,430.1,456.2,495.9"
1,49,3,12,"3, 4, 9,10,11,14,15,19,20","12, 1, 2, 5, 6, 7, 8,13,16,17,18",1350,1650,91.858,107.28,1258.142,1542.72,3000,2800.862,1400.431,9,11,"0,67,121,188.1,247.7,301.7,349.7,398.9,431.29,459.29","0,21,118,180,214,231,291,386.3,435.5,462.3,488.4,536.4"
1,50,3,13,"3, 4, 5, 8,12,14,15,19,20","13, 1, 2, 6, 7, 9,10,11,16,17,18",1350,1650,76.118,101.92,1273.882,1548.08,3000,2821.962,1410.981,9,11,"0,67,109,176,200,223,271,320.2,352.59,380.59","0,71,168,197,214,256,323.1,382.7,433.3,460.1,486.2,509.6"
1,51,3,14,"3, 6, 7, 8,12,16,17,18","14, 1, 2, 4, 5, 9,10,11,13,15,19,20",1200,1800,55.26,139.898,1144.74,1660.102,3000,2804.842,1402.421,8,12,"0,38,55,115,139,161.4,188.2,214.3,276.3","0,43,140,240,282,294,361.1,420.7,458.9,575.9,625.1,657.49,699.49"
1,52,3,15,"3, 4, 5, 9,10,11,13,17,18,19,20","15, 1, 2, 6, 7, 8,12,14,16",1650,1350,99.758,86.3,1550.242,1263.7,3000,2813.942,1406.971,11,9,"0,67,109,121,188.1,247.7,285.9,325.3,351.4,438.4,470.79,498.79","0,79,176,205,222,282,306,329,356.5,431.5"
1,53,3,16,"3, 4, 5, 7, 8,12,14,15,19,20","16, 1, 2, 6, 9,10,11,13,17,18",1500,1500,82.918,88.1,1417.082,1411.9,3000,2828.982,1414.491,10,10,"0,67,109,150,210,234,257,305,354.2,386.59,414.59","0,28,125,154,184,251.1,310.7,348.9,388.3,414.4,440.5"
1,54,3,17,"3, 4, 8, 9,11,13,14,15,19,20","17, 1, 2, 5, 6, 7,10,12,16,18",1500,1500,96.858,133.3,1403.142,1366.7,3000,2769.842,1384.921,10,10,"0,67,121,199,219.5,257.7,326.7,374.7,423.9,456.29,484.29","0,55,152,214,248,265,292,357,379.4,640.4,666.5"
1,55,3,18,"3, 4, 5, 9,10,11,13,14,15,19,20","18, 1, 2, 6, 7, 8,12,16,17",1650,1350,102.498,70.06,1547.502,1279.94,3000,2827.442,1413.721,11,9,"0,67,109,121,188.1,247.7,285.9,354.9,402.9,452.1,484.49,512.49","0,48,145,174,191,251,275,297.4,324.2,350.3"
1,56,3,19,"3, 4, 5, 9,10,11,13,16,17,18","19, 1, 2, 6, 7, 8,12,14,15,20",1500,1500,90,88.486,1410,1411.514,3000,2821.514,1410.757,10,10,"0,67,109,121,188.1,247.7,285.9,335.1,361.9,388,450","0,95,192,221,238,298,322,345,393,410.03,442.43"
1,57,3,20,"3, 4, 5, 9,10,11,13,16,17,18","20, 1, 2, 6, 7, 8,12,14,15,19",1500,1500,90,91.718,1410,1408.282,3000,2818.282,1409.141,10,10,"0,67,109,121,188.1,247.7,285.9,335.1,361.9,388,450","0,79,176,205,222,282,306,329,377,426.2,458.59"
1,58,4,1,"4, 5, 8,12,14,15,16","1, 2, 3, 6, 7, 9,10,11,13,17,18,19,20",1050,1950,61.56,135.158,988.44,1814.842,3000,2803.282,1401.641,7,13,"0,42,109,133,156,204,278.8,307.8","0,97,150,188,205,247,314.1,373.7,411.9,451.3,477.4,564.4,596.79,675.79"
1,59,4,2,"4, 1, 5, 6, 7, 9,11,13,14,16,17,18","2, 3, 8,10,12,15,19,20",1800,1200,81.62,86.418,1718.38,1113.582,3000,2831.962,1415.981,12,8,"0,21,70,104,121,163,183.5,221.7,290.7,318.2,345,371.1,408.1","0,53,95,167.5,232.5,292.5,341.7,374.09,432.09"
1,60,4,3,"4, 8,10,11,13,18","3, 1, 2, 5, 6, 7, 9,12,14,15,16,17,19,20",900,2100,56.94,131.218,843.06,1968.782,3000,2811.842,1405.921,6,14,"0,54,126.5,186.1,224.3,247.7,284.7","0,55,152,214,248,265,307,362,385,433,507.8,534.6,595.7,628.09,656.09"
1,61,4,5,"4, 1, 2, 3, 6, 7, 8,12,14,15,19,20","5, 9,10,11,13,16,17,18",1800,1200,111.318,58.2,1688.682,1141.8,3000,2830.482,1415.241,12,8,"0,21,118,171,209,226,286,310,333,381,430.2,462.59,556.59","0,12,79.1,138.7,176.9,226.1,252.9,279,291"
1,62,4,6,"4, 1, 2, 3, 5, 9,11,13,16,17,18","6, 7, 8,10,12,14,15,19,20",1650,1350,86.36,84.818,1563.64,1265.182,3000,2828.822,1414.411,11,9,"0,21,118,171,222,234,254.5,292.7,341.9,368.7,394.8,431.8","0,17,77,149.5,214.5,237.5,285.5,334.7,367.09,424.09"
1,63,4,7,"4, 5, 9,10,11,13,16,17,18","7, 1, 2, 3, 6, 8,12,14,15,19,20",1350,1650,71.6,108.318,1278.4,1541.682,3000,2820.082,1410.041,9,11,"0,42,54,121.1,180.7,218.9,268.1,294.9,321,358","0,63,160,213,251,325,349,372,420,469.2,501.59,541.59"
1,64,4,8,"4, 5, 6, 7, 9,11,13,14,15,19,20","8, 1, 2, 3,10,12,16,17,18",1650,1350,97.258,85.3,1552.742,1264.7,3000,2817.442,1408.721,11,9,"0,42,76,93,135,155.5,193.7,262.7,310.7,359.9,392.29,486.29","0,33,130,183,214.2,279.2,301.6,328.4,354.5,426.5"
1,65,4,9,"4, 8,10,12,16,17,18","9, 1, 2, 3, 5, 6, 7,11,13,14,15,19,20",1050,1950,60.76,134.098,989.24,1815.902,3000,2805.142,1402.571,7,13,"0,54,126.5,191.5,213.9,240.7,266.8,303.8","0,61,158,211,262,296,313,352.7,390.9,459.9,507.9,557.1,589.49,670.49"
1,66,4,10,"4, 5, 6, 7,11,13,16,17,18","10, 1, 2, 3, 8, 9,12,14,15,19,20",1350,1650,62,117.758,1288,1532.242,3000,2820.242,1410.121,9,11,"0,42,76,93,132.7,170.9,220.1,246.9,273,310","0,85,182,235,277,355,410,433,481,530.2,562.59,588.79"
1,67,4,11,"4, 5, 6, 7,10,12,14,15,19,20","11, 1, 2, 3, 8, 9,13,16,17,18",1500,1500,86.318,102.98,1413.682,1397.02,3000,2810.702,1405.351,10,10,"0,42,76,93,120,185,208,256,305.2,337.59,431.59","0,78,175,228,270,348,373.1,422.3,449.1,475.2,514.9"
1,68,4,12,"4, 5, 6, 7, 9,10,11,13,16,17,18","12, 1, 2, 3, 8,14,15,19,20",1650,1350,87.8,87.918,1562.2,1262.082,3000,2824.282,1412.141,11,9,"0,42,76,93,135,202.1,261.7,299.9,349.1,375.9,402,439","0,21,118,171,213,251,299,348.2,380.59,439.59"
1,69,4,13,"4, 5, 6, 7,10,12,14,16,17,18","13, 1, 2, 3, 8, 9,11,15,19,20",1500,1500,65.08,128.418,1434.92,1371.582,3000,2806.502,1403.251,10,10,"0,42,76,93,120,185,208,235.5,262.3,288.4,325.4","0,71,168,221,263,341,361.5,454.5,503.7,536.09,642.09"
1,70,4,14,"4, 5, 6, 7, 9,10,11,13,16,17,18","14, 1, 2, 3, 8,12,15,19,20",1650,1350,87.8,88.518,1562.2,1261.482,3000,2823.682,1411.841,11,9,"0,42,76,93,135,202.1,261.7,299.9,349.1,375.9,402,439","0,43,140,193,235,259,319,368.2,400.59,442.59"
1,71,4,15,"4, 5, 6, 7, 9,10,11,13,18","15, 1, 2, 3, 8,12,14,16,17,19,20",1350,1650,72.06,96.558,1277.94,1553.442,3000,2831.382,1415.691,9,11,"0,42,76,93,135,202.1,261.7,299.9,323.3,360.3","0,79,176,229,271,295,318,345.5,372.3,433.4,465.79,482.79"
1,72,4,16,"4, 5, 6, 7, 9,10,11,13,14,15,19,20","16, 1, 2, 3, 8,12,17,18",1800,1200,118.498,68.04,1681.502,1131.96,3000,2813.462,1406.731,12,8,"0,42,76,93,135,202.1,261.7,299.9,368.9,416.9,466.1,498.49,592.49","0,28,125,178,220,244,288,314.1,340.2"
1,73,4,17,"4, 5, 6, 7,10,12,14,15,19,20","17, 1, 2, 3, 8, 9,11,13,16,18",1500,1500,86.318,144,1413.682,1356,3000,2769.682,1384.841,10,10,"0,42,76,93,120,185,208,256,305.2,337.59,431.59","0,55,152,205,247,325,345.5,383.7,432.9,693.9,720"
1,74,4,18,"4, 5, 9,11,13,14,15,19,20","18, 1, 2, 3, 6, 7, 8,10,12,16,17",1350,1650,81.058,105.16,1268.942,1544.84,3000,2813.782,1406.891,9,11,"0,42,54,74.5,112.7,181.7,229.7,278.9,311.29,405.29","0,48,145,198,236,253,313,385.5,450.5,472.9,499.7,525.8"
1,75,4,19,"4, 5, 6, 7, 9,12,16,17,18","19, 1, 2, 3, 8,10,11,13,14,15,20",1350,1650,60.46,124.746,1289.54,1525.254,3000,2814.794,1407.397,9,11,"0,42,76,93,135,190,212.4,239.2,265.3,302.3","0,95,192,245,287,359.5,419.1,457.3,526.3,574.3,591.33,623.73"
1,76,4,20,"4, 5, 9,10,11,13,16,17,18","20, 1, 2, 3, 6, 7, 8,12,14,15,19",1350,1650,71.6,104.118,1278.4,1545.882,3000,2824.282,1412.141,9,11,"0,42,54,121.1,180.7,218.9,268.1,294.9,321,358","0,79,176,229,267,284,344,368,391,439,488.2,520.59"
1,77,5,1,"5, 9,10,11,13,14,15,16,17,18","1, 2, 3, 4, 6, 7, 8,12,19,20",1500,1500,86.72,115.198,1413.28,1384.802,3000,2798.082,1399.041,10,10,"0,12,79.1,138.7,176.9,245.9,293.9,368.7,395.5,421.6,433.6","0,97,150,217,289,306,366,390,464.6,496.99,575.99"
1,78,5,2,"5, 1, 4, 6, 7, 9,10,11,13,16,17,18","2, 3, 8,12,14,15,19,20",1800,1200,96,65.918,1704,1134.082,3000,2838.082,1419.041,12,8,"0,49,70,142,159,201,268.1,327.7,365.9,415.1,441.9,468,480","0,53,95,119,142,190,239.2,271.59,329.59"
1,79,5,3,"5, 1, 2, 6, 7, 9,10,11,13,14,16,17,18","3, 4, 8,12,15,19,20",1950,1050,112.06,62.918,1837.94,987.082,3000,2825.022,1412.511,13,7,"0,49,146,175,192,234,301.1,360.7,398.9,467.9,495.4,522.2,548.3,560.3","0,67,121,145,205,254.2,286.59,314.59"
1,80,5,4,"5, 8,12,16,17,18","4, 1, 2, 3, 6, 7, 9,10,11,13,14,15,19,20",900,2100,35.66,145.098,864.34,1954.902,3000,2819.242,1409.621,6,14,"0,67,91,113.4,140.2,166.3,178.3","0,21,118,171,209,226,268,335.1,394.7,432.9,501.9,549.9,599.1,631.49,725.49"
1,81,5,6,"5, 1, 2, 3, 4, 9,11,13,16,17,18","6, 7, 8,10,12,14,15,19,20",1650,1350,98.56,84.818,1551.44,1265.182,3000,2816.622,1408.311,11,9,"0,49,146,199,266,320,340.5,378.7,427.9,454.7,480.8,492.8","0,17,77,149.5,214.5,237.5,285.5,334.7,367.09,424.09"
1,82,5,7,"5, 8,12,14,15,16,17","7, 1, 2, 3, 4, 6, 9,10,11,13,18,19,20",1050,1950,55.52,145.938,994.48,1804.062,3000,2798.542,1399.271,7,13,"0,67,91,114,162,236.8,263.6,277.6","0,63,160,213,280,352,382,449.1,508.7,546.9,570.3,657.3,689.69,729.69"
1,83,5,8,"5, 1, 2, 3, 4, 6, 7, 9,10,11,13,16,17,18","8,12,14,15,19,20",2100,900,135.2,46.718,1964.8,853.282,3000,2818.082,1409.041,14,6,"0,49,146,199,266,338,355,397,464.1,523.7,561.9,611.1,637.9,664,676","0,24,47,95,144.2,176.59,233.59"
1,84,5,9,"5, 6, 7, 8,12,14,15,16,17","9, 1, 2, 3, 4,10,11,13,18,19,20",1350,1650,64.32,138.898,1285.68,1511.102,3000,2796.782,1398.391,9,11,"0,34,51,111,135,158,206,280.8,307.6,321.6","0,61,158,211,278,372.9,432.5,470.7,494.1,581.1,613.49,694.49"
